# Q I dI dQ
2.478763948674186923e-01 6.300708136126373371e-02 2.958666436400845135e-03 1.564113382490141257e-02
2.495111349906020681e-01 6.460871394895842390e-02 3.440956758260592992e-03 1.569930208869954949e-02
2.504688990499203682e-01 6.710881793795307748e-02 1.042202277698943587e-02 1.573346399275090887e-02
2.518662434889414325e-01 6.932643050451056665e-02 3.775123220112016308e-03 1.578339823563269101e-02
2.531234751019981188e-01 7.229592972167488141e-02 5.332463905964546398e-03 1.582843781397902730e-02
2.542358418224159311e-01 7.012626303276341122e-02 4.123086056012153881e-03 1.586835419796612037e-02
2.558742988369163696e-01 7.108571548263230289e-02 4.936131160853803219e-03 1.592729364621250226e-02
2.566630496471600797e-01 6.503226173066449511e-02 5.349982387064364589e-03 1.595572044890233160e-02
2.582615386364130461e-01 6.754494618001286033e-02 4.833169937650348864e-03 1.601344945183923868e-02
2.595666131851191438e-01 6.396754294460323120e-02 6.754546176913077231e-03 1.606070621699455178e-02
2.604855476145895299e-01 5.773562025253377999e-02 3.945162565988882819e-03 1.609401618882983984e-02
2.623653019505019501e-01 6.086416381271649023e-02 4.567424039458855070e-03 1.616233235238789118e-02
2.628730256583328706e-01 6.539329332576945819e-02 1.066113320694976781e-02 1.618081732441630297e-02
2.644925585160636250e-01 6.874507966181853114e-02 5.411947588715553155e-03 1.623988801725847336e-02
2.663745830615954491e-01 6.866968970808241812e-02 1.026968446335599014e-02 1.630871099997111690e-02
2.666812640575947357e-01 7.091326197392293362e-02 7.190997236975864466e-03 1.631994560137499037e-02
2.686392129993777078e-01 7.111369229784042512e-02 7.613043237527455064e-03 1.639178919190238670e-02
2.707203848242130118e-01 6.007444670508997608e-02 6.520178851845086394e-03 1.646838172770636807e-02
2.726614712165882359e-01 8.171317313969111984e-02 2.082821294685315711e-02 1.654002729883297454e-02
2.729166370681134213e-01 7.308767832546485266e-02 1.016656559277958130e-02 1.654946054461715194e-02
2.749013605273452066e-01 8.468753029904030338e-02 1.511929624736582309e-02 1.662295194538521495e-02
2.770084334725639308e-01 6.983668027329442696e-02 1.359136111791224392e-02 1.670119747127922494e-02
2.791820814121237504e-01 4.136103359972811977e-02 1.047420812233750172e-02 1.678215379776716240e-02
